Brand,Price,Original Price,Discount,Rating,Reviews,Product Link,Image URL
Hooper,₹750,₹ 950,(21% OFF),4.9,218,https://www.lenskart.com/hooper-hp-e10003m-c9-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-black-black-grey-full-rim-wayfarer-kids-5-8-yrs-hooper-flexi-hooper-hp-e10003m-c9_g_5456_07_20_23.jpg
Hooper,₹1400,₹ 1900,(26% OFF),4.9,136,https://www.lenskart.com/hooper-hpe000741-c-17-transparent-blue-eyeglass.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/transparent-light-blue-full-rim-cat-eye-kids-5-8-yrs-hooper-ip-hpe000741-eyeglasses__dsc3059_25_03_25.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,293,https://www.lenskart.com/hooper-hp-e10016-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-pink-transparent-full-rim-rectangle-kids--5-8-yrs--hooper-astra-hooper-hp-e10016-c3_hooper-hp-e10016-c3-eyeglasses_g_1065_22_march23.jpg.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,669,https://www.lenskart.com/hooper-hp-e10015-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-transparent-yellow-full-rim-round-kids--5-8-yrs--hooper-astra-hooper-hp-e10015-c2_hooper-hp-e10015-c2-eyeglasses_g_1078_22_march23.jpg.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,1587,https://www.lenskart.com/hooper-hp-e10004m-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/green-transparent-blue-sky-blue-full-rim-rectangle-kids--5-8-yrs--hooper-flexi-hooper-hp-e15084m-c1-eyeglasses_green-transparent-blue-sky-blue-full-rim-rectangle-kids-(5-8-yrs)-hooper-flexi-hooper-hp-e15084m-c1-eyeglasses_g_5334_9_21_22_22_march23.jpg.jpg
Hooper,₹1400,₹ 1900,(26% OFF),4.9,37,https://www.lenskart.com/lenskart-lk-e18467-black-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/black-full-rim-square-lenskart-ip-lk-e18467-eyeglasses__dsc5354_20_06_2025.jpg
Hooper,₹1400,₹ 1900,(26% OFF),4.9,42,https://www.lenskart.com/hooper-hpe000742-c 23  transparent pink-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/pink-transparent-pink-full-rim-cat-eye-kids-8-12-yrs-hooper-ip-hpe000742-eyeglasses__dsc3035_25_03_25.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,690,https://www.lenskart.com/hooper-hp-e10084-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-blue-yellow-full-rim-cat-eye-kids--5-8-yrs--hooper-flexi-hooper-hp-e10084-c3_hooper-hp-e10084-c3-eyeglasses_g_5492_22_march23.jpg.jpg
Hooper,₹750,₹ 950,(21% OFF),4.9,1062,https://www.lenskart.com/hooper-hp-e15084l-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-pink-purple-full-rim-rectangle-kids-5-8-yrs-hooper-tr-flex-hp-e15084l-c4-eyeglasses__dsc5654_23_08_2024.jpg
Hooper,₹1400,₹ 1900,(26% OFF),4.9,136,https://www.lenskart.com/hooper-hpe000741-c-17-transparent-blue-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//h/i/transparent-light-blue-full-rim-cat-eye-kids-5-8-yrs-hooper-ip-hpe000741-eyeglasses__dsc3051_25_03_25.jpg
