Brand,Price,Rating,Product Link,Image URL
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e11083-c14-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-full-rim-cat-eye-john-jacobs-rich-acetate-jj-e11083-c14-eyeglasses_dsc5949_16_10_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e70082-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/silver-white-rimless-rectangle-john-jacobs-supreme-steel-jj-e70082-c1-eyeglasses__dsc7207_19_10_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e70007/m-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-full-rim-rectangle-john-jacobs-rich-acetate-jj-e70007-m-c1-eyeglasses__dsc8551_11_09_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50062/xw-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50062-xw-c2-eyeglasses__dsc7495_29_11_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e70002-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70002-c2-eyeglasses_kk_dsc8258.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e13003-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13003-c1-eyeglasses_john-jacobs-jj-e13003-c1-eyeglasses_G_7006.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e16385-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e16385-c1-eyeglasses_img_0258_26_10_2023.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/eye:john-jacobs-jj-e70062-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/shiny-gold-full-rim-cat-eye-john-jacobs-supreme-steel-jj-e70062-eyeglasses__dsc9314.jpg
OWNDAYS,₹4300,4.8,https://www.lenskart.com/owndays-od-e50065-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50065-c2-eyeglasses_dsc3914_18_12_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e16848-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/green-black-full-rim-rectangle-john-jacobs-tr-flex-jj-e16848-c2-eyeglasses__dsc5099_23_04_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e16846-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-silver-black-full-rim-rectangle-john-jacobs-tr-flex-jj-e16846-c1-eyeglasses__dsc5047_23_04_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e13745-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/Black-Silver-Black-Full-Rim-Wayfarer-John-Jacobs-Rich-Acetate-JJ-E13745-C2-Eyeglasses_john-jacobs-jj-e13745-c2-eyeglasses_g_0275_10_02_2022.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e13318-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13318-c3-eyeglasses_g_3930_image_pla.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50018-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/silver-half-rim-rectangle-owndays-titanium-od-e50018-c2-eyeglasses__dsc9193_16_09_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e14491-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14491-c1-eyeglasses_g_8206.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50019-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50019-c2-eyeglasses__dsc1195_18_09_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e14486-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14486-c4-eyeglasses_g_7955.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e13719-full-rim-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13719-foll-ram-c2-eeyeglasses_john-jacobs-jj-e13719-foll-ram-c2-eeyeglasses_g_0001_1_2_1.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e15818-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-tortoise-full-rim-rectangle-john-jacobs-minimalist-titanium-jj-e15818-c1-eyeglasses_g_9844_25_08_2023.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e70057/m-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gunmetal-full-rim-rectangle-john-jacobs-supreme-steel-jj-e70057-m-c3-eyeglasses__dsc4862_14_10_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e16575-c2-eye.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-blue-rimless-rectangle-john-jacobs-eco-acetate-jj-e16575-c2-eyeglasses_img_2919_28_02_2023.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e11675-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-hexagonal-john-jacobs-supreme-steel-jj-e11675-eyeglasses__dsc1631_09_12_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e70039-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gunmetal-red-full-rim-square-john-jacobs-supreme-steel-jj-e70039-eyeglasses__dsc9378_28_10_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e70006-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/shiny-burgundy-gold-full-rim-rectangle-john-jacobs-small-b-height-jj-e70006-eyeglasses__dsc9808_05_11_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e14414-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-silver-full-rim-square-john-jacobs-tr-flex-jj-e14414-c4-eyeglasses_pp_dsc9290.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e13024-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-full-rim-rectangle-john-jacobs-rich-acetate-jj-e13024-c2-eyeglasses-orion_g_2360_30_9_2025.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e16847-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-white-grey-full-rim-rectangle-john-jacobs-tr-flex-jj-e16847-c2-eyeglasses__dsc5189_23_04_2024.jpg
OWNDAYS,₹4300,4.8,https://www.lenskart.com/owndays-od-e50044-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/silver-transparent-black-rimless-rectangle-owndays-stainless-steel-od-e50044-c1-eyeglasses_dsc6589_27_08_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e70039-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gunmetal-full-rim-square-john-jacobs-supreme-steel-jj-e70039-eyeglasses__dsc9426_28_10_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e11724-c7-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e11724-c7-eyeglasses_csvfile-1708081580639-img_5404_image_pla.jpg
OWNDAYS,₹4300,4.8,https://www.lenskart.com/owndays-od-e50065-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50065-c3-eyeglasses_dsc3902_18_12_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e11457-c5-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-transparent-full-rim-hexagonal-john-jacobs-supreme-steel-jj-e11457-c5-eyeglasses_csvfile-1710236548355-img_1028_image_pla.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e70003-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70003-c2-eyeglasses_dsc0231_13_09_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e16973-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-rimless-rectangle-john-jacobs-supreme-steel-jj-e16973-c2-eyeglasses__dsc1534_13_05_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50064-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50064-c3-eyeglasses_dsc3890_18_12_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50011-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/gold-rimless-rectangle-owndays-titanium-od-e50011-c1-eyeglasses__dsc9148_16_09_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e70039-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/dark-blue-full-rim-square-john-jacobs-supreme-steel-jj-e70039-eyeglasses__dsc9454_28_10_2024.jpg
John Jacobs,₹4300,4.7,https://www.lenskart.com/john-jacobs-jj-e12648-c1-full-rim-round-acetate-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-round-john-jacobs-rich-acetate-jj-e12648-c1-eyeglasses-aspen__dsc8477_07_10_2025.jpg
John Jacobs,₹4300,5,https://www.lenskart.com/john-jacobs-jj-e16114-c6-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-full-rim-cat-eye-john-jacobs-rich-acetate-jj-e16114-eyeglasses_dsc0894_28_11_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50037-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/gold-rimless-aviator-owndays-titanium-od-e50037-c2-eyeglasses__dsc1184_nm.jpg
John Jacobs,₹3300,4.7,https://www.lenskart.com/transparent-tortoise-full-rim-square-medium-size-52-john-jacobs-rich-acetate-jj-e11820-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e11820-c4-eyeglasses_g_2477.jpg
John Jacobs,₹3300,4.7,https://www.lenskart.com/grey-transparent-full-rim-square-shape-medium-size-50-john-jacobs-bond-street-jj-e10004-c5-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10004-c5-eyeglasses_G_1576.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e70080-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-full-rim-rectangle-john-jacobs-rich-acetate-jj-e70080-c1-eyeglasses__dsc7482_18_10_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e16843-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-grey-full-rim-cat-eye-john-jacobs-tr-flex-jj-e16843-c2-eyeglasses__dsc5166_23_04_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/eye:john-jacobs-jj-e70061-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/silver-purple-full-rim-hexagonal-john-jacobs-supreme-steel-jj-e70061-c1-eyeglasses__dsc4842_14_10_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50010-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50010-c2-eyeglasses_dsc8169_05_07_2024.jpg
OWNDAYS,₹4300,4.8,https://www.lenskart.com/owndays-od-e50063-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50063-c1-eyeglasses__dsc7486_29_11_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e12543-c9-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-full-rim-round-john-jacobs-rich-acetate-jj-e12843-c9-eyeglasses_img_7084_24_02_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50041-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/silver-full-rim-round-owndays-titanium-od-e50041-c2-eyeglasses__dsc9185_16_09_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e14409-c7-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-silver-grey-full-rim-rectangle-john-jacobs-tr-flex-jj-e14409-c7-eyeglasses_pp_dsc9311.jpg
John Jacobs,₹3300,5,https://www.lenskart.com/john-jacobs-jj-e70076-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-full-rim-cat-eye-john-jacobs-supreme-steel-jj-e70076-c14-eyeglasses_dsc5895_16_10_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e13223-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-rectangle-john-jacobs-supreme-steel-jj-e13223-eyeglasses__dsc5321_20_12_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e70007/n-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-green-full-rim-rectangle-john-jacobs-rich-acetate-jj-e70007-n-c2-eyeglasses__dsc8533_11_09_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50016-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50016-c1-eyeglasses__dsc1079_18_09_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50052/m-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/blue-half-rim-rectangle-owndays-titanium-od-e50052-m-eyeglasses__dsc5356_19_12_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e13023-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-square-john-jacobs-rich-acetate-jj-e13023-c2-eyeglasses-ted__dsc8507_07_10_2025.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e13005-c7-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-blue-full-rim-round-john-jacobs-rich-acetate-jj-e13005-c7-eyeglasses_dsc5885_16_10_2024.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50036-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/gold-rimless-rectangle-owndays-titanium-od-e50036-c2-eyeglasses__dsc9130_16_09_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e16845-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/brown-full-rim-rectangle-john-jacobs-tr-flex-jj-e16845-c2-eyeglasses__dsc5057_23_04_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e16846-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/grey-full-rim-rectangle-john-jacobs-tr-flex-jj-e16846-c3-eyeglasses__dsc5133_23_04_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e15274-c1-o-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e15274-c1-eyeglasses_g_7692_23_12_2022.jpg
John Jacobs,₹4300,5,https://www.lenskart.com/john-jacobs-jj-e16114-c4-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-full-rim-cat-eye-john-jacobs-rich-acetate-jj-e16114-eyeglasses_dsc0854_28_11_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e16287-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-purple-rimless-rectangle-john-jacobs-supreme-steel-jj-e16287-c1-eyeglasses_img_4678_20_11_2023.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50021-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/gold-rimless-rectangle-owndays-titanium-od-e50021-c1-eyeglasses__dsc9157_16_09_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e10005-c15-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/transparent-blue-full-rim-rectangle-john-jacobs-rich-acetate-jj-e10005-c15-eyeglasses__dsc8253_11_09_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e70009-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70009-c2-eyeglasses_dsc0204_13_09_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e10005-c13-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-grey-transparent-black-full-rim-rectangle-john-jacobs-rich-acetate-jj-e10005-c13-eyeglasses__dsc8262_11_09_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e70037-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/black-full-rim-rectangle-john-jacobs-supreme-steel-jj-e70037-eyeglasses__dsc9408_28_10_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e10007-c11-full-rim-rectangle-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e10007-c11-full-rim-rectangle-eyeglasses_g_7196_1.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e10005-c14-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/brown-full-rim-rectangle-john-jacobs-rich-acetate-jj-e10005-c14-eyeglasses__dsc8271_11_09_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e70045-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70045-c1-eyeglasses_dsc3122_27_09_2024.jpg
John Jacobs,₹4300,4.9,https://www.lenskart.com/john-jacobs-jj-e70070-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70070-c2-eyeglasses_dsc1128_15_11_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e11724-c9-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e11724-c9-eyeglasses__dsc4031_08_10_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e11724-c8-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e11724-c8-eyeglasses__dsc3994_08_10_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e70005-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70005-c1-eyeglasses_dsc0213_13_09_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e16972-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-yellow-half-rim-rectangle-john-jacobs-supreme-steel-jj-e16972-c1-eyeglasses__dsc1546_13_05_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/john-jacobs-jj-e13005-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-nw-jj-e13005-c3-eyeeglasses_g_6172.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e70041-c3-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70041-c3-eyeglasses__dsc4134_08_10_2024.jpg
John Jacobs,₹3300,4.8,https://www.lenskart.com/eye:john-jacobs-jj-e70063-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/matte-gold-full-rim-rectangle-john-jacobs-supreme-steel-jj-e70063-eyeglasses__dsc9276_-_deep.jpg
OWNDAYS,₹4300,4.9,https://www.lenskart.com/owndays-od-e50014-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//o/i/owndays-od-e50014-c1-eyeglasses__dsc1058_18_09_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e70041-c1-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70041-c1-eyeglasses__dsc4162_08_10_2024.jpg
John Jacobs,₹4300,4.8,https://www.lenskart.com/john-jacobs-jj-e70041-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e70041-c2-eyeglasses__dsc4143_08_10_2024.jpg
John Jacobs,₹3300,4.9,https://www.lenskart.com/john-jacobs-jj-e70080-c2-eyeglasses.html,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/tortoise-full-rim-rectangle-john-jacobs-rich-acetate-jj-e70080-c2-eyeglasses__dsc7443_18_10_2024.jpg
